NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,label
0.501057,0.134504,-0.205880,0.510086,0.120214,-0.211546,0.513421,0.120130,-0.211811,0.516800,0.120310,-0.211686,0.503454,0.119947,-0.187729,0.501743,0.119717,-0.188016,0.500094,0.119251,-0.188074,0.530214,0.130432,-0.176907,0.506764,0.127219,-0.077691,0.508781,0.155659,-0.190806,0.500781,0.153853,-0.161779,0.545048,0.233712,-0.200577,0.503650,0.242995,0.044541,0.542374,0.402899,-0.224176,0.492922,0.394670,0.073868,0.514341,0.554672,-0.254974,0.473114,0.501648,0.014221,0.512641,0.598713,-0.282454,0.465988,0.539065,0.005872,0.499937,0.593279,-0.288934,0.465274,0.541321,-0.019581,0.498545,0.581984,-0.255797,0.467263,0.533830,0.000462,0.518756,0.533157,-0.075237,0.492431,0.523552,0.075197,0.509345,0.695390,0.053479,0.475288,0.690528,0.146440,0.536245,0.871956,0.197959,0.466972,0.858657,0.242152,0.549219,0.897883,0.206721,0.476016,0.891517,0.248441,0.499627,0.936608,0.117177,0.418888,0.908618,0.177238,FIRMES
0.501425,0.134002,-0.219396,0.510125,0.119791,-0.215153,0.514126,0.120010,-0.215462,0.518044,0.120331,-0.215388,0.502145,0.119520,-0.198958,0.500390,0.119488,-0.199247,0.499049,0.119182,-0.199373,0.530143,0.130516,-0.159372,0.502988,0.127279,-0.078103,0.509371,0.155803,-0.193866,0.499791,0.153836,-0.174677,0.548582,0.237329,-0.164934,0.480990,0.243484,0.036404,0.550124,0.405170,-0.160092,0.472219,0.388094,0.067620,0.532094,0.557947,-0.206149,0.453585,0.484805,-0.017488,0.531772,0.604219,-0.234141,0.445691,0.522549,-0.034402,0.516624,0.596983,-0.254974,0.444958,0.524927,-0.062360,0.513456,0.583195,-0.213132,0.447567,0.513613,-0.032494,0.519723,0.542283,-0.070010,0.490583,0.531776,0.069881,0.516763,0.722077,0.043781,0.470626,0.694485,0.129800,0.534131,0.877672,0.207863,0.466877,0.858978,0.256737,0.544858,0.897486,0.219803,0.475569,0.891455,0.267096,0.503579,0.951138,0.134872,0.418908,0.910659,0.200567,FIRMES
0.510326,0.132908,-0.218720,0.519062,0.118466,-0.211514,0.523323,0.119258,-0.211854,0.528094,0.120107,-0.211816,0.509156,0.118054,-0.198841,0.505650,0.118200,-0.199134,0.502606,0.118128,-0.199265,0.536175,0.130532,-0.136919,0.502585,0.126225,-0.079549,0.518717,0.155802,-0.190212,0.504265,0.152847,-0.175253,0.562178,0.242459,-0.129369,0.478906,0.243597,0.011990,0.572405,0.407455,-0.114298,0.463144,0.380960,0.016509,0.562159,0.558606,-0.154310,0.436981,0.479124,-0.073861,0.561561,0.605369,-0.177194,0.427946,0.511102,-0.094401,0.548852,0.599181,-0.200568,0.425510,0.509679,-0.122742,0.545619,0.583476,-0.162821,0.430258,0.500917,-0.089104,0.526943,0.548535,-0.052960,0.490287,0.536074,0.052746,0.523900,0.729540,0.040100,0.466752,0.700538,0.121294,0.533490,0.877079,0.221023,0.466479,0.859492,0.256884,0.542963,0.895889,0.234378,0.473772,0.890804,0.268037,0.515425,0.953536,0.157963,0.418523,0.913839,0.204059,FIRMES
0.508402,0.132555,-0.238846,0.517051,0.118425,-0.225415,0.521362,0.119263,-0.225749,0.526106,0.120120,-0.225738,0.507268,0.117898,-0.219782,0.504782,0.118039,-0.220089,0.501775,0.118056,-0.220270,0.534917,0.130556,-0.141617,0.496946,0.126244,-0.111201,0.516984,0.155829,-0.203964,0.502969,0.152878,-0.198279,0.560154,0.244396,-0.122634,0.464962,0.243550,-0.023217,0.574416,0.407423,-0.094467,0.443730,0.376283,-0.018816,0.570885,0.557436,-0.125873,0.424931,0.478857,-0.093951,0.570733,0.604587,-0.143879,0.419355,0.508359,-0.113491,0.559368,0.598948,-0.168702,0.419724,0.508655,-0.139556,0.556029,0.582345,-0.134527,0.424186,0.500109,-0.107482,0.529835,0.548155,-0.039381,0.487797,0.535273,0.039139,0.530298,0.727472,0.016390,0.460400,0.700813,0.052194,0.535721,0.878789,0.174786,0.465611,0.860246,0.177583,0.541250,0.897599,0.184760,0.472569,0.891192,0.187194,0.528421,0.958879,0.099431,0.418984,0.922129,0.117745,FIRMES
0.520648,0.128591,-0.314521,0.528694,0.115002,-0.301079,0.533122,0.116433,-0.301437,0.538203,0.117919,-0.301447,0.517698,0.113007,-0.299397,0.513588,0.112696,-0.299724,0.509790,0.112378,-0.299923,0.545347,0.128473,-0.202801,0.502635,0.120994,-0.194461,0.528152,0.152768,-0.274157,0.512576,0.149044,-0.273592,0.572269,0.244385,-0.142457,0.467642,0.241174,-0.100363,0.587553,0.407855,-0.118144,0.450631,0.376968,-0.094256,0.587189,0.553557,-0.155358,0.425665,0.498593,-0.166875,0.589204,0.601446,-0.176656,0.428323,0.533974,-0.189552,0.578441,0.596816,-0.181090,0.435842,0.536929,-0.217276,0.574523,0.580044,-0.158976,0.439371,0.523410,-0.180637,0.539162,0.544823,-0.022907,0.486908,0.533012,0.022663,0.535570,0.726388,0.015475,0.461907,0.703449,0.051206,0.534996,0.878327,0.188746,0.465544,0.861711,0.179413,0.537984,0.897296,0.200300,0.472343,0.891311,0.188065,0.535336,0.964127,0.102650,0.425077,0.934095,0.096582,FIRMES
0.518923,0.125281,-0.293950,0.526674,0.113643,-0.277920,0.531497,0.115448,-0.278256,0.535954,0.117155,-0.278249,0.515439,0.109988,-0.277078,0.511637,0.109667,-0.277413,0.507450,0.109582,-0.277618,0.542512,0.127671,-0.184513,0.501777,0.119565,-0.174038,0.526210,0.150528,-0.254155,0.510677,0.145710,-0.254956,0.571705,0.246923,-0.118977,0.466038,0.240877,-0.105241,0.587669,0.408423,-0.082476,0.442897,0.377848,-0.127092,0.590503,0.550141,-0.133113,0.425173,0.498721,-0.235889,0.591807,0.597642,-0.150321,0.422079,0.534903,-0.267930,0.584587,0.594943,-0.180664,0.430113,0.537324,-0.294238,0.580482,0.577702,-0.145209,0.434760,0.523431,-0.250110,0.542380,0.543502,-0.004331,0.486207,0.533522,0.004045,0.540409,0.726140,0.028596,0.469122,0.712435,0.000770,0.534693,0.876975,0.212129,0.474514,0.868849,0.148741,0.533700,0.894321,0.223968,0.482205,0.892612,0.159528,0.539604,0.962947,0.125765,0.453657,0.952899,0.064189,FIRMES
0.526646,0.120196,-0.304313,0.534184,0.108911,-0.287723,0.539239,0.111383,-0.288074,0.543755,0.113462,-0.288052,0.522176,0.104603,-0.288564,0.518197,0.104351,-0.288913,0.513965,0.104241,-0.289111,0.550832,0.124559,-0.184372,0.507461,0.114884,-0.186944,0.534059,0.146452,-0.262543,0.518161,0.140994,-0.265571,0.577176,0.247551,-0.107751,0.467404,0.239558,-0.125546,0.592658,0.408220,-0.056938,0.444475,0.378734,-0.132312,0.603827,0.546765,-0.113073,0.429745,0.507212,-0.227141,0.605591,0.594362,-0.130887,0.425976,0.548081,-0.260038,0.600671,0.593970,-0.167273,0.434458,0.551786,-0.289203,0.596395,0.576773,-0.127577,0.440384,0.536158,-0.242134,0.543921,0.541540,0.014007,0.486238,0.532819,-0.014310,0.539654,0.725590,0.094341,0.472996,0.719542,0.024860,0.529422,0.875277,0.285648,0.473575,0.878061,0.168189,0.516287,0.894220,0.297075,0.480550,0.897958,0.177286,0.547402,0.953092,0.186195,0.459643,0.965731,0.069625,FIRMES
0.533676,0.120121,-0.300046,0.540778,0.109101,-0.283352,0.545489,0.111550,-0.283707,0.550341,0.113729,-0.283672,0.528534,0.104850,-0.287405,0.524140,0.104580,-0.287758,0.519942,0.104376,-0.287954,0.555968,0.124615,-0.179643,0.513143,0.114805,-0.197066,0.541315,0.146807,-0.257381,0.524779,0.141177,-0.264775,0.578242,0.251205,-0.083836,0.468541,0.239656,-0.152635,0.589678,0.408279,-0.023610,0.446004,0.384319,-0.159443,0.597910,0.543948,-0.084851,0.435629,0.526395,-0.245745,0.598235,0.591352,-0.102224,0.438727,0.573092,-0.281684,0.596382,0.592893,-0.139073,0.453619,0.572562,-0.306508,0.592361,0.575627,-0.099685,0.457633,0.555561,-0.258316,0.544167,0.541299,0.033876,0.485881,0.534201,-0.034165,0.539669,0.724759,0.127073,0.474893,0.734880,0.016979,0.526499,0.875200,0.305135,0.475657,0.895084,0.170647,0.511986,0.895246,0.315347,0.480113,0.910843,0.180329,0.551825,0.947240,0.204147,0.486109,0.979568,0.057770,FIRMES
0.532042,0.119130,-0.308824,0.539082,0.109093,-0.289033,0.543908,0.111622,-0.289399,0.548311,0.113870,-0.289358,0.527361,0.104709,-0.295767,0.523186,0.104262,-0.296125,0.518945,0.103807,-0.296326,0.554228,0.124777,-0.177309,0.511921,0.114404,-0.204069,0.539206,0.146383,-0.262269,0.523055,0.140786,-0.273447,0.574795,0.253427,-0.062768,0.469186,0.240119,-0.170829,0.585631,0.408044,0.010839,0.447912,0.389420,-0.189681,0.592093,0.535317,-0.050921,0.457337,0.537786,-0.288776,0.591663,0.581111,-0.067820,0.455997,0.585811,-0.332046,0.591456,0.582118,-0.107249,0.471218,0.580389,-0.353366,0.587552,0.565786,-0.066925,0.475141,0.563818,-0.300229,0.542291,0.542724,0.046693,0.485646,0.537052,-0.046951,0.538871,0.721498,0.168781,0.477590,0.734301,0.001024,0.522836,0.870353,0.367608,0.477425,0.902573,0.157107,0.507883,0.893919,0.379652,0.479622,0.918160,0.166836,0.557619,0.924968,0.270894,0.493025,0.979219,0.035170,FIRMES
0.539429,0.117392,-0.308204,0.545732,0.107081,-0.270868,0.549985,0.110024,-0.271251,0.554402,0.112639,-0.271192,0.534327,0.101437,-0.279783,0.529880,0.101025,-0.280089,0.525159,0.100798,-0.280243,0.558276,0.124027,-0.146395,0.518031,0.111512,-0.187118,0.544750,0.144662,-0.241841,0.530045,0.138539,-0.255892,0.575878,0.252419,-0.028092,0.480474,0.233351,-0.167994,0.584738,0.399364,0.040531,0.460750,0.387333,-0.192810,0.599464,0.517829,-0.026445,0.474344,0.534413,-0.279710,0.599580,0.561316,-0.040906,0.471559,0.583011,-0.321538,0.601260,0.562825,-0.080859,0.485899,0.578513,-0.340279,0.597933,0.548382,-0.043115,0.490892,0.561526,-0.289793,0.542667,0.537580,0.056260,0.490514,0.534767,-0.056497,0.538160,0.716299,0.181287,0.491205,0.733028,-0.001998,0.520753,0.861618,0.347778,0.490756,0.900988,0.124330,0.507531,0.882387,0.356966,0.486463,0.923844,0.131058,0.553774,0.919524,0.258645,0.519362,0.974483,0.005503,FIRMES
0.536867,0.115367,-0.276654,0.542930,0.105773,-0.244330,0.547425,0.108481,-0.244680,0.551638,0.110647,-0.244595,0.531525,0.100972,-0.265635,0.527253,0.100814,-0.265954,0.522720,0.100734,-0.266114,0.556184,0.121139,-0.113956,0.515305,0.111552,-0.180440,0.543395,0.142304,-0.216426,0.528114,0.137190,-0.246685,0.574294,0.252277,0.021905,0.485971,0.232702,-0.187358,0.582930,0.397874,0.094499,0.469513,0.387121,-0.253169,0.595269,0.517137,0.020278,0.485005,0.537676,-0.356685,0.596190,0.559344,0.007782,0.482058,0.584652,-0.407000,0.596259,0.560442,-0.033878,0.498230,0.581045,-0.416386,0.592361,0.546124,0.002276,0.503087,0.564425,-0.363624,0.543076,0.537714,0.078530,0.498106,0.538418,-0.078734,0.538845,0.710784,0.220225,0.496344,0.732378,0.007907,0.519677,0.855632,0.393269,0.496579,0.905534,0.136406,0.506656,0.876800,0.403666,0.489045,0.934992,0.143779,0.556797,0.910646,0.320140,0.529183,0.974841,0.028796,FIRMES
